X,Y
1.8145496458815413,8.719303363789923
3.3804672574196455,8.719303363789923
1.8145496458815413,8.671939162006652
3.3804672574196455,8.671939162006652
1.8620016947160294,8.57721075844012
1.8620016947160294,8.482482354873586
1.8620016947160294,8.435118153090322
3.4279193062541333,8.340389749523784
3.4279193062541333,8.293025547740516
3.3804672574196455,8.198297144173981
1.7670975970470535,8.150932942390718
3.3804672574196455,8.150932942390718
3.4279193062541333,8.103568740607447
3.475371355088621,8.008840337040915
1.8145496458815413,7.961476135257648
3.475371355088621,7.961476135257648
3.475371355088621,7.914111933474381
3.4279193062541333,7.866747731691113
3.4279193062541333,7.819383529907846
1.7196455482125652,7.772019328124578
3.4279193062541333,7.772019328124578
1.7196455482125652,7.724655126341311
1.7196455482125652,7.677290924558044
1.7670975970470535,7.582562520991512
3.522823403923109,7.582562520991512
1.7670975970470535,7.5351983192082415
3.475371355088621,7.487834117424978
3.475371355088621,7.44046991564171
3.475371355088621,7.393105713858439
3.475371355088621,7.345741512075172
3.475371355088621,7.298377310291908
1.6721934993780772,7.251013108508644
3.5702754527575973,7.251013108508644
3.5702754527575973,7.203648906725373
3.5702754527575973,7.156284704942106
1.7196455482125652,7.1089205031588385
3.5702754527575973,7.1089205031588385
1.7196455482125652,7.061556301375575
3.522823403923109,6.96682789780904
3.522823403923109,6.919463696025769
3.522823403923109,6.872099494242505
1.6247414505435893,6.824735292459234
3.6177275015920856,6.682642687109439
1.6721934993780772,6.635278485326168
3.6177275015920856,6.635278485326168
1.6721934993780772,6.587914283542904
3.6177275015920856,6.587914283542904
3.5702754527575973,6.445821678193099
1.5772894017091015,6.3037290728433
1.5772894017091015,6.256364871060029
3.6651795504265734,6.256364871060029
3.6651795504265734,6.209000669276765
1.6247414505435893,6.114272265710234
3.6651795504265734,6.114272265710234
1.6247414505435893,6.066908063926963
1.6247414505435893,6.019543862143696
3.6177275015920856,6.019543862143696
3.7126315992610617,5.83008705501063
3.7126315992610617,5.782722853227362
1.5298373528746136,5.735358651444095
3.7126315992610617,5.735358651444095
1.5772894017091015,5.64063024787756
1.5772894017091015,5.593266046094293
1.5772894017091015,5.545901844311025
1.5772894017091015,5.498537642527754
3.7600836480955495,5.403809238961227
3.7600836480955495,5.356445037177956
3.7126315992610617,5.2617166336114245
1.4823853040401254,5.214352431828157
3.7126315992610617,5.214352431828157
1.5298373528746136,4.882803019345289
8.74254877571679,4.882803019345289
8.97980901988923,4.882803019345289
3.7600836480955495,4.8354388175620215
8.790000824551278,4.8354388175620215
8.932356971054741,4.8354388175620215
3.7600836480955495,4.788074615778751
9.074713117558204,4.788074615778751
9.16961721522718,4.693346212212219
9.122165166392692,4.645982010428948
3.8549877457645247,4.551253606862417
8.45783648270986,4.551253606862417
9.264521312896157,4.551253606862417
8.505288531544348,4.50388940507915
9.217069264061669,4.50388940507915
8.410384433875373,4.456525203295882
9.311973361730644,4.456525203295882
3.8075356969300373,4.409161001512615
8.45783648270986,4.409161001512615
9.264521312896157,4.409161001512615
1.4349332552056375,4.361796799729348
3.8075356969300373,4.361796799729348
3.8549877457645247,4.361796799729348
8.362932385040883,4.361796799729348
3.8075356969300373,4.314432597946084
8.410384433875373,4.314432597946084
9.406877459399622,4.267068396162816
8.315480336206395,4.2197041943795455
8.362932385040883,4.172339992596278
9.45432950823411,4.172339992596278
3.902439794599013,4.124975790813014
9.45432950823411,4.124975790813014
9.406877459399622,4.077611589029743
1.3874812063711497,4.030247387246476
9.501781557068599,4.030247387246476
1.3874812063711497,3.982883185463212
3.8549877457645247,3.982883185463212
3.8549877457645247,3.9355189836799447
1.3874812063711497,3.8881547818966773
8.268028287371909,3.8881547818966773
9.549233605903085,3.8881547818966773
1.3874812063711497,3.84079058011341
8.173124189702932,3.84079058011341
9.501781557068599,3.84079058011341
3.949891843433501,3.746062176546875
8.22057623853742,3.746062176546875
9.596685654737572,3.746062176546875
9.549233605903085,3.6986979747636077
8.125672140868444,3.651333772980337
8.173124189702932,3.603969571197073
9.596685654737572,3.603969571197073
8.173124189702932,3.556605369413809
1.4349332552056375,3.509241167630538
3.902439794599013,3.4618769658472743
3.902439794599013,3.4145127640640105
9.64413770357206,3.4145127640640105
8.125672140868444,3.3671485622807396
8.030768043199469,3.319784360497472
9.739041801241036,3.319784360497472
3.9973438922679887,3.2724201587142048
8.030768043199469,3.2724201587142048
1.3400291575366619,3.17769175514767
9.786493850075523,3.17769175514767
1.3400291575366619,3.1303275533644026
9.786493850075523,3.1303275533644026
1.3400291575366619,3.082963351581135
3.949891843433501,3.082963351581135
7.983315994364982,3.082963351581135
9.739041801241036,3.082963351581135
9.833945898910011,3.0355991497978714
1.3874812063711497,2.988234948014604
3.949891843433501,2.988234948014604
8.030768043199469,2.988234948014604
1.3874812063711497,2.940870746231333
7.935863945530493,2.893506544448069
7.983315994364982,2.798778140881531
4.044795941102477,2.7040497373149996
9.928849996578988,2.656685535531736
7.935863945530493,2.609321333748465
1.2925771087021738,2.5619571319651975
3.9973438922679887,2.5619571319651975
9.8813979477445,2.5619571319651975
9.976302045413476,2.5619571319651975
1.2925771087021738,2.51459293018193
3.9973438922679887,2.51459293018193
3.9973438922679887,2.4672287283986662
7.888411896696006,2.419864526615399
10.023754094247963,2.3251361230488605
4.092247989936965,2.2777719212655967
7.793507799027029,2.2777719212655967
4.092247989936965,2.2304077194823257
9.976302045413476,2.2304077194823257
4.092247989936965,2.1830435176990584
7.840959847861517,2.1830435176990584
4.092247989936965,2.1356793159157945
7.840959847861517,2.1356793159157945
10.071206143082453,2.1356793159157945
1.2451250598676855,2.0409509123492597
7.746055750192541,2.0409509123492597
15.10112331953818,2.0409509123492597
15.148575368372667,2.0409509123492597
15.196027417207155,2.0409509123492597
1.2451250598676855,1.993586710565996
10.023754094247963,1.993586710565996
1.2451250598676855,1.9462225087827285
7.793507799027029,1.8988583069994576
14.768958977696766,1.8988583069994576
14.863863075365739,1.8988583069994576
15.528191759048571,1.8988583069994576
4.139700038771453,1.8514941052161902
10.071206143082453,1.8514941052161902
14.816411026531252,1.8514941052161902
15.480739710214085,1.8514941052161902
4.139700038771453,1.8041299034329263
1.2925771087021738,1.756765701649659
4.139700038771453,1.756765701649659
7.698603701358053,1.756765701649659
7.698603701358053,1.7094014998663916
10.118658191916941,1.7094014998663916
4.092247989936965,1.6620372980831206
7.746055750192541,1.6146730962998568
10.213562289585917,1.6146730962998568
14.484246684689836,1.6146730962998568
10.213562289585917,1.567308894516593
14.484246684689836,1.5199446927333256
10.16611024075143,1.4725804909500546
14.389342587020861,1.4725804909500546
4.187152087605941,1.4252162891667872
10.261014338420404,1.4252162891667872
14.436794635855348,1.4252162891667872
4.187152087605941,1.3778520873835234
10.261014338420404,1.3778520873835234
1.1976730110331977,1.3304878856002524
1.1976730110331977,1.283123683816985
4.139700038771453,1.283123683816985
7.603699603689077,1.283123683816985
10.213562289585917,1.283123683816985
14.341890538186371,1.283123683816985
4.139700038771453,1.2357594820337212
7.603699603689077,1.2357594820337212
7.651151652523565,1.2357594820337212
16.05016429622794,1.2357594820337212
7.603699603689077,1.1883952802504538
1.2451250598676855,1.1410310784671864
7.651151652523565,1.1410310784671864
1.2451250598676855,1.093666876683919
1.2451250598676855,1.0463026749006517
4.234604136440429,1.0463026749006517
10.35591843608938,1.0463026749006517
10.35591843608938,0.998938473117386
16.28742454040038,0.998938473117386
10.35591843608938,0.9515742713341186
14.15208234284842,0.9515742713341186
16.239972491565894,0.9515742713341186
14.057178245179443,0.9042100695508477
4.187152087605941,0.8568458677675821
7.603699603689077,0.8568458677675821
10.403370484923869,0.8568458677675821
14.104630294013933,0.8568458677675821
21.26988966802162,0.8568458677675821
21.317341716856106,0.8568458677675821
21.364793765690596,0.8568458677675821
21.507149912194055,0.8568458677675821
21.554601961028546,0.8568458677675821
21.602054009863032,0.8568458677675821
4.187152087605941,0.8094816659843183
21.080081472683666,0.8094816659843183
21.317341716856106,0.8094816659843183
21.364793765690596,0.8094816659843183
21.412245814525082,0.8094816659843183
21.45969786335957,0.8094816659843183
21.507149912194055,0.8094816659843183
21.79186220520099,0.8094816659843183
10.35591843608938,0.7621174642010473
14.057178245179443,0.7621174642010473
20.937725326180203,0.7621174642010473
21.080081472683666,0.7621174642010473
21.127533521518153,0.7621174642010473
21.934218351704452,0.7621174642010473
16.382328638069357,0.7147532624177799
20.98517737501469,0.7147532624177799
1.1502209621987096,0.6673890606345143
7.508795506020101,0.6673890606345143
10.450822533758357,0.6673890606345143
16.429780686903843,0.6673890606345143
20.84282122851123,0.6673890606345143
20.890273277345717,0.6673890606345143
1.1502209621987096,0.6200248588512469
7.508795506020101,0.6200248588512469
14.009726196344957,0.6200248588512469
16.52468478457282,0.6200248588512469
20.79536917967674,0.6200248588512469
22.124026547042405,0.6200248588512469
22.266382693545868,0.6200248588512469
4.282056185274917,0.5726606570679795
7.55624755485459,0.5726606570679795
13.91482209867598,0.5726606570679795
16.477232735738333,0.5726606570679795
22.21893064471138,0.5726606570679795
4.282056185274917,0.5252964552847157
13.962274147510467,0.5252964552847157
16.572136833407306,0.5252964552847157
20.51065688666981,0.5252964552847157
22.313834742380354,0.5252964552847157
1.1976730110331977,0.4779322535014465
4.282056185274917,0.4779322535014465
10.498274582592844,0.4779322535014465
13.86737004984149,0.4779322535014465
20.5581089355043,0.4779322535014465
22.503642937718304,0.4779322535014465
1.1976730110331977,0.43056805171817913
4.234604136440429,0.43056805171817913
7.461343457185613,0.43056805171817913
10.450822533758357,0.43056805171817913
16.572136833407306,0.43056805171817913
1.1976730110331977,0.38320384993491174
4.234604136440429,0.38320384993491174
7.461343457185613,0.38320384993491174
22.64599908422177,0.38320384993491174
27.486108065339547,0.38320384993491174
27.533560114174033,0.38320384993491174
27.6759162606775,0.38320384993491174
27.723368309511983,0.38320384993491174
27.865724456015453,0.38320384993491174
27.913176504849936,0.38320384993491174
27.960628553684426,0.38320384993491174
28.008080602518913,0.38320384993491174
4.234604136440429,0.33583964815164435
7.508795506020101,0.33583964815164435
13.86737004984149,0.33583964815164435
20.273396642497374,0.33583964815164435
20.36830074016635,0.33583964815164435
27.153943723498127,0.33583964815164435
27.58101216300852,0.33583964815164435
27.62846421184301,0.33583964815164435
27.6759162606775,0.33583964815164435
27.723368309511983,0.33583964815164435
28.340244944360332,0.33583964815164435
7.508795506020101,0.2884754463683805
10.545726631427332,0.2884754463683805
20.32084869133186,0.2884754463683805
22.693451133056257,0.2884754463683805
26.916683479325695,0.2884754463683805
27.201395772332617,0.2884754463683805
27.248847821167107,0.2884754463683805
28.19788879785687,0.2884754463683805
28.530053139698282,0.2884754463683805
10.498274582592844,0.24111124458511135
13.772465952172515,0.24111124458511135
20.178492544828394,0.24111124458511135
20.273396642497374,0.24111124458511135
26.77432733282223,0.24111124458511135
26.82177938165671,0.24111124458511135
26.869231430491205,0.24111124458511135
27.011587576994668,0.24111124458511135
28.767313383870725,0.24111124458511135
16.71449297991077,0.19374704280184218
20.131040495993904,0.19374704280184218
22.83580727955972,0.19374704280184218
22.978163426063183,0.19374704280184218
26.631971186318758,0.19374704280184218
28.957121579208675,0.19374704280184218
33.607422364988494,0.19374704280184218
33.65487441382298,0.19374704280184218
33.702326462657474,0.19374704280184218
33.74977851149196,0.19374704280184218
33.79723056032645,0.19374704280184218
33.844682609160934,0.19374704280184218
33.939586706829914,0.19374704280184218
34.03449080449889,0.19374704280184218
4.329508234109405,0.14638284101857657
7.413891408351125,0.14638284101857657
7.461343457185613,0.14638284101857657
22.930711377228697,0.14638284101857657
26.4896150398153,0.14638284101857657
26.679423235153248,0.14638284101857657
28.862217481539698,0.14638284101857657
29.146929774546628,0.14638284101857657
33.08544982780913,0.14638284101857657
33.132901876643615,0.14638284101857657
33.18035392547811,0.14638284101857657
33.22780597431259,0.14638284101857657
33.27525802314708,0.14638284101857657
34.841175634685186,0.14638284101857657
34.88862768351967,0.14638284101857657
34.93607973235416,0.14638284101857657
35.03098383002314,0.14638284101857657
4.329508234109405,0.09901863923531273
10.59317868026182,0.09901863923531273
26.394710942146325,0.09901863923531273
29.004573628043158,0.09901863923531273
29.384190018719064,0.09901863923531273
32.8007375348022,0.09901863923531273
32.848189583636696,0.09901863923531273
32.895641632471175,0.09901863923531273
33.465066218485035,0.09901863923531273
33.51251826731952,0.09901863923531273
33.55997031615401,0.09901863923531273
34.46155924400929,0.09901863923531273
35.50550431836802,0.09901863923531273
26.347258893311835,0.0042902356687744
26.394710942146325,0.0042902356687744
29.384190018719064,0.0042902356687744
29.43164206755355,0.0042902356687744
32.75328548596771,0.0042902356687744
32.8007375348022,0.0042902356687744
32.848189583636696,0.0042902356687744
35.458052269533525,0.0042902356687744
35.50550431836802,0.0042902356687744
35.552956367202505,0.0042902356687744
35.600408416037,0.0042902356687744
35.64786046487148,0.0042902356687744
35.69531251370597,0.0042902356687744
35.74276456254046,0.0042902356687744
39.111860029789106,0.0042902356687744
39.159312078623586,0.0042902356687744
39.254216176292566,0.0042902356687744
39.30166822512705,0.0042902356687744
39.34912027396154,0.0042902356687744
16.951753224083213,-0.04307396611449121
23.21542367023563,-0.04307396611449121
23.35777981673909,-0.04307396611449121
29.668902311725997,-0.04307396611449121
30.00106665356741,-0.04307396611449121
31.85169655811244,-0.04307396611449121
31.89914860694693,-0.04307396611449121
32.37366909529181,-0.04307396611449121
36.264737099719824,-0.04307396611449121
38.115367004264854,-0.04307396611449121
38.16281905309935,-0.04307396611449121
38.21027110193383,-0.04307396611449121
38.25772315076832,-0.04307396611449121
38.30517519960281,-0.04307396611449121
19.846328202986978,-0.0904381678977586
19.941232300655955,-0.0904381678977586
23.310327767904603,-0.0904381678977586
29.858710507063947,-0.0904381678977586
30.095970751236383,-0.0904381678977586
30.143422800070873,-0.0904381678977586
31.66188836277449,-0.0904381678977586
32.0415047534504,-0.0904381678977586
36.97651783223715,-0.0904381678977586
37.023969881071636,-0.0904381678977586
37.166326027575096,-0.0904381678977586
7.366439359516637,-0.137802369681026
19.893780251821468,-0.137802369681026
25.967642502635933,-0.137802369681026
30.0485187024019,-0.137802369681026
30.095970751236383,-0.137802369681026
30.380683044243312,-0.137802369681026
30.523039190746776,-0.137802369681026
30.570491239581266,-0.137802369681026
30.617943288415756,-0.137802369681026
30.997559679091662,-0.137802369681026
31.18736787442961,-0.137802369681026
31.234819923264098,-0.137802369681026
31.282271972098584,-0.137802369681026
1.1502209621987096,-0.18516657146429338
13.582657756834562,-0.18516657146429338
19.751424105318,-0.18516657146429338
19.79887615415249,-0.18516657146429338
23.452683914408066,-0.18516657146429338
25.682930209629003,-0.18516657146429338
30.333230995408826,-0.18516657146429338
30.380683044243312,-0.18516657146429338
31.329724020933075,-0.18516657146429338
1.1502209621987096,-0.23253077324756077
13.582657756834562,-0.23253077324756077
19.703972056483515,-0.23253077324756077
23.68994415858051,-0.23253077324756077
25.73038225846349,-0.23253077324756077
1.1502209621987096,-0.2798949750308264
4.376960282943894,-0.2798949750308264
13.630109805669052,-0.2798949750308264
23.64249210974602,-0.2798949750308264
23.784848256249482,-0.2798949750308264
25.58802611196003,-0.2798949750308264
1.1502209621987096,-0.3272591768140938
4.376960282943894,-0.3272591768140938
10.640630729096308,-0.3272591768140938
23.87975235391846,-0.3272591768140938
23.927204402752945,-0.3272591768140938
25.25586177011861,-0.3272591768140938
25.49312201429105,-0.3272591768140938
1.1502209621987096,-0.37462337859736117
4.329508234109405,-0.37462337859736117
23.83230030508397,-0.37462337859736117
1.1502209621987096,-0.42198758038062856
4.329508234109405,-0.42198758038062856
7.318987310682149,-0.42198758038062856
10.735534826765285,-0.42198758038062856
17.189013468255652,-0.42198758038062856
23.974656451587435,-0.42198758038062856
24.21191669575987,-0.42198758038062856
24.259368744594358,-0.42198758038062856
24.828793330608217,-0.42198758038062856
24.876245379442707,-0.42198758038062856
25.01860152594617,-0.42198758038062856
1.1502209621987096,-0.46935178216389417
4.329508234109405,-0.46935178216389417
7.318987310682149,-0.46935178216389417
13.535205708000076,-0.46935178216389417
17.189013468255652,-0.46935178216389417
17.236465517090142,-0.46935178216389417
19.466711812311075,-0.46935178216389417
24.164464646925385,-0.46935178216389417
24.21191669575987,-0.46935178216389417
24.496628988766805,-0.46935178216389417
25.01860152594617,-0.46935178216389417
1.1502209621987096,-0.5167159839471633
4.329508234109405,-0.5167159839471633
7.366439359516637,-0.5167159839471633
13.535205708000076,-0.5167159839471633
19.41925976347659,-0.5167159839471633
24.54408103760129,-0.5167159839471633
4.329508234109405,-0.564080185730429
13.440301610331101,-0.564080185730429
17.236465517090142,-0.564080185730429
19.371807714642102,-0.564080185730429
4.329508234109405,-0.6114443875136963
10.782986875599773,-0.6114443875136963
13.487753659165588,-0.6114443875136963
19.324355665807612,-0.6114443875136963
1.0553168645297335,-0.6588085892969637
19.276903616973126,-0.6588085892969637
19.371807714642102,-0.6588085892969637
1.0553168645297335,-0.7061727910802311
10.735534826765285,-0.7061727910802311
17.42627371242809,-0.7061727910802311
19.229451568138636,-0.7061727910802311
4.424412331778381,-0.7535369928634967
4.424412331778381,-0.8009011946467677
13.345397512662123,-0.8009011946467677
17.52117781009707,-0.8009011946467677
4.424412331778381,-0.8482653964300315
19.087095421635173,-0.8482653964300315
4.424412331778381,-0.8956295982132989
17.52117781009707,-0.8956295982132989
17.61608190776604,-0.8956295982132989
18.9921913239662,-0.8956295982132989
19.087095421635173,-0.8956295982132989
1.1027689133642216,-0.9429937999965663
7.318987310682149,-0.9429937999965663
1.1027689133642216,-0.9903580017798355
10.87789097326875,-0.9903580017798355
18.9921913239662,-0.9903580017798355
1.1027689133642216,-1.0377222035630993
4.376960282943894,-1.0377222035630993
7.224083213013173,-1.0377222035630993
10.830438924434262,-1.0377222035630993
13.250493414993148,-1.0377222035630993
1.1027689133642216,-1.0850864053463702
4.376960282943894,-1.0850864053463702
13.297945463827636,-1.0850864053463702
18.707479030959266,-1.0850864053463702
1.1027689133642216,-1.132450607129634
10.925343022103236,-1.132450607129634
17.995698298441948,-1.132450607129634
18.61257493329029,-1.132450607129634
1.1027689133642216,-1.1798148089129015
4.471864380612869,-1.1798148089129015
10.87789097326875,-1.1798148089129015
13.203041366158661,-1.1798148089129015
17.900794200772975,-1.1798148089129015
17.94824624960746,-1.1798148089129015
18.090602396110924,-1.1798148089129015
18.13805444494541,-1.1798148089129015
18.42276673795234,-1.1798148089129015
18.470218786786827,-1.1798148089129015
1.1027689133642216,-1.2271790106961706
4.471864380612869,-1.2271790106961706
13.250493414993148,-1.2271790106961706
18.043150347276438,-1.2271790106961706
18.090602396110924,-1.2271790106961706
1.1027689133642216,-1.274543212479438
4.471864380612869,-1.274543212479438
10.972795070937725,-1.274543212479438
13.155589317324171,-1.274543212479438
4.471864380612869,-1.3219074142627019
7.176631164178684,-1.3219074142627019
10.925343022103236,-1.3219074142627019
13.203041366158661,-1.3219074142627019
4.471864380612869,-1.3692716160459728
7.176631164178684,-1.3692716160459728
1.0078648156952454,-1.4166358178292384
11.020247119772213,-1.4166358178292384
1.0078648156952454,-1.4640000196125058
7.224083213013173,-1.4640000196125058
10.972795070937725,-1.4640000196125058
1.0078648156952454,-1.5113642213957732
4.424412331778381,-1.5113642213957732
13.108137268489685,-1.5587284231790406
7.129179115344196,-1.6060926249623044
7.129179115344196,-1.6534568267455754
11.020247119772213,-1.6534568267455754
13.060685219655195,-1.6534568267455754
1.0553168645297335,-1.700821028528841
4.519316429447358,-1.700821028528841
7.176631164178684,-1.700821028528841
1.0553168645297335,-1.7481852303121048
4.519316429447358,-1.7481852303121048
7.176631164178684,-1.7481852303121048
11.115151217441188,-1.7481852303121048
12.96578112198622,-1.7481852303121048
1.0553168645297335,-1.7955494320953758
4.519316429447358,-1.7955494320953758
11.067699168606701,-1.7955494320953758
1.0553168645297335,-1.8429136338786414
11.162603266275676,-1.8429136338786414
12.918329073151734,-1.8429136338786414
1.0553168645297335,-1.8902778356619088
11.115151217441188,-1.8902778356619088
12.96578112198622,-1.8902778356619088
1.0553168645297335,-1.9376420374451726
4.471864380612869,-1.9376420374451726
7.081727066509709,-1.9376420374451726
1.0553168645297335,-1.9850062392284435
4.471864380612869,-1.9850062392284435
4.519316429447358,-1.9850062392284435
1.0553168645297335,-2.0323704410117074
4.519316429447358,-2.0323704410117074
7.129179115344196,-2.0323704410117074
11.162603266275676,-2.0323704410117074
11.25750736394465,-2.0797346427949783
11.210055315110163,-2.127098844578244
11.25750736394465,-2.127098844578244
4.566768478281845,-2.1744630463615113
7.0342750176752205,-2.1744630463615113
12.823424975482757,-2.1744630463615113
4.566768478281845,-2.221827248144775
7.0342750176752205,-2.221827248144775
12.728520877813782,-2.221827248144775
0.9604127668607578,-2.269191449928046
7.081727066509709,-2.269191449928046
12.775972926648269,-2.269191449928046
0.9604127668607578,-2.3165556517113117
4.519316429447358,-2.3165556517113117
7.081727066509709,-2.3165556517113117
11.352411461613627,-2.3165556517113117
12.68106882897929,-2.3165556517113117
0.9604127668607578,-2.363919853494581
4.519316429447358,-2.363919853494581
12.728520877813782,-2.363919853494581
0.9604127668607578,-2.4112840552778465
4.519316429447358,-2.4112840552778465
11.399863510448117,-2.4112840552778465
0.9604127668607578,-2.458648257061114
11.352411461613627,-2.458648257061114
12.68106882897929,-2.458648257061114
-1.839258114374034,-2.5060124588443795
0.9604127668607578,-2.5060124588443795
11.447315559282604,-2.5060124588443795
7.0342750176752205,-2.5533766606276487
11.399863510448117,-2.5533766606276487
4.614220527116334,-2.6007408624109143
7.0342750176752205,-2.6007408624109143
11.494767608117092,-2.6007408624109143
1.0078648156952454,-2.6481050641941835
4.614220527116334,-2.6481050641941835
1.0078648156952454,-2.695469265977449
4.566768478281845,-2.695469265977449
12.538712682475829,-2.695469265977449
4.566768478281845,-2.7428334677607165
6.939370920006245,-2.7428334677607165
11.589671705786069,-2.7428334677607165
12.491260633641339,-2.7428334677607165
4.566768478281845,-2.790197669543984
6.986822968840733,-2.837561871327253
11.589671705786069,-2.837561871327253
-1.839258114374034,-2.884926073110517
6.986822968840733,-2.884926073110517
11.637123754620557,-2.884926073110517
12.301452438303388,-2.884926073110517
-1.839258114374034,-2.932290274893786
0.9129607180262698,-2.932290274893786
6.986822968840733,-2.932290274893786
0.9129607180262698,-2.9796544766770516
4.6616725759508215,-2.9796544766770516
0.9129607180262698,-3.027018678460319
4.6616725759508215,-3.027018678460319
6.8919188711717565,-3.027018678460319
11.921836047627483,-3.027018678460319
11.969288096461971,-3.027018678460319
12.016740145296458,-3.027018678460319
12.06419219413095,-3.027018678460319
0.9129607180262698,-3.0743828802435864
4.614220527116334,-3.0743828802435864
11.874383998792997,-3.0743828802435864
12.111644242965436,-3.0743828802435864
0.9129607180262698,-3.1217470820268556
4.614220527116334,-3.1217470820268556
0.9604127668607578,-3.31120388915992
4.709124624785309,-3.31120388915992
6.844466822337268,-3.31120388915992
0.9604127668607578,-3.358568090943189
4.709124624785309,-3.358568090943189
6.844466822337268,-3.358568090943189
6.844466822337268,-3.4059322927264546
4.6616725759508215,-3.453296494509722
6.844466822337268,-3.453296494509722
6.8919188711717565,-3.453296494509722
6.8919188711717565,-3.5006606962929894
6.8919188711717565,-3.5480248980762585
6.79701477350278,-3.5953890998595224
4.756576673619797,-3.6427533016427915
6.79701477350278,-3.6427533016427915
0.8655086691917816,-3.7374817052093263
4.709124624785309,-3.7374817052093263
0.8655086691917816,-3.784845906992592
4.709124624785309,-3.784845906992592
6.844466822337268,-3.784845906992592
-1.7918060655395458,-3.926938512342394
6.7495627246682925,-3.926938512342394
0.9129607180262698,-3.9743027141256597
4.709124624785309,-3.9743027141256597
4.804028722454285,-3.9743027141256597
4.804028722454285,-4.021666915908929
6.79701477350278,-4.021666915908929
4.804028722454285,-4.0690311176921945
4.756576673619797,-4.2111237230419984
6.702110675833804,-4.2111237230419984
6.7495627246682925,-4.2111237230419984
4.756576673619797,-4.258487924825262
6.7495627246682925,-4.258487924825262
4.756576673619797,-4.3058521266085314
6.7495627246682925,-4.3058521266085314
4.851480771288773,-4.353216328391797
0.8180566203572937,-4.4005805301750645
4.851480771288773,-4.4005805301750645
0.8180566203572937,-4.447944731958332
4.851480771288773,-4.447944731958332
6.654658626999317,-4.447944731958332
4.804028722454285,-4.542673135524865
6.702110675833804,-4.542673135524865
0.8655086691917816,-4.637401539091401
-1.744354016705058,-4.684765740874669
0.8655086691917816,-4.684765740874669
4.89893282012326,-4.684765740874669
6.654658626999317,-4.732129942657934
6.654658626999317,-4.7794941444412
-1.744354016705058,-4.826858346224467
-1.744354016705058,-4.874222548007735
-1.744354016705058,-4.921586749791004
6.559754529330339,-4.921586749791004
0.8655086691917816,-4.968950951574268
4.851480771288773,-4.968950951574268
-1.744354016705058,-5.016315153357537
0.7706045715228056,-5.016315153357537
6.607206578164828,-5.016315153357537
0.7706045715228056,-5.063679355140804
-1.744354016705058,-5.111043556924072
0.7706045715228056,-5.111043556924072
-1.744354016705058,-5.158407758707337
4.89893282012326,-5.158407758707337
6.512302480495852,-5.2057719604906065
0.8180566203572937,-5.25313616227387
0.8180566203572937,-5.3005003640571395
4.993836917792238,-5.3005003640571395
6.559754529330339,-5.3005003640571395
-1.7918060655395458,-5.347864565840407
0.8180566203572937,-5.347864565840407
-1.7918060655395458,-5.395228767623674
-1.7918060655395458,-5.44259296940694
6.417398382826877,-5.632049776540008
6.417398382826877,-5.679413978323277
0.7231525226883175,-5.7267781801065425
6.4648504316613655,-5.7267781801065425
4.993836917792238,-5.774142381889812
6.4648504316613655,-5.774142381889812
4.993836917792238,-5.821506583673077
